Week number,Start Date,Location (county),Latitude,Longitude,AvgTemp,AvgPressure,AvgWindSpeed,Total number of birds testing positive
Week 6 (2022),2/7/2022,Ashfield,53.116,1.266,10.12843166,1015.098261,19.80559404,1.0
Week 6 (2022),2/7/2022,Birmingham City,52.4862,1.8904,6.628571429,1019.828571,22.1,3.5
Week 6 (2022),2/7/2022,Carmarthenshire,51.86,4.0558,6.757142857,1021.4785714999998,25.342556534999996,1.0
Week 6 (2022),2/7/2022,Cheshire,53.2,2.5,10.12843166,1015.098261,19.80559404,2.0
Week 6 (2022),2/7/2022,Cheshire,53.2,2.5,10.12843166,1015.098261,19.80559404,3.0
Week 6 (2022),2/7/2022,Chorley,53.6535,2.6321,6.971428571,1018.042857,25.342556534999996,1.0
Week 6 (2022),2/7/2022,City of Edinburgh,55.9533,3.1883,10.12843166,1015.098261,19.80559404,1.0
Week 6 (2022),2/7/2022,Dumfries and Galloway,55.07,3.605,10.12843166,1015.098261,19.80559404,1.0
Week 6 (2022),2/7/2022,East Riding of Yorkshire,53.833,0.433,10.12843166,1015.098261,19.80559404,1.0
Week 6 (2022),2/7/2022,Fife,56.2081,3.149,10.12843166,1015.098261,19.80559404,2.0
Week 6 (2022),2/7/2022,Harrogate,53.9915,1.537,10.12843166,1015.098261,19.80559404,3.0
Week 6 (2022),2/7/2022,Mansfield,53.1439,1.196,10.12843166,1015.098261,19.80559404,3.0
Week 6 (2022),2/7/2022,Perth and Kinross,56.3952,3.4314,6.042857143,1011.485714,25.342556534999996,2.0
Week 6 (2022),2/7/2022,South Lakeland District Council,54.3225,2.7483,6.785714286,1016.585714,25.342556534999996,1.0
Week 6 (2022),2/7/2022,Stirling,56.119,3.9369,6.2,1015.098261,25.342556534999996,1.0
Week 6 (2022),2/7/2022,Stroud,51.745,2.2175,10.12843166,1015.098261,19.80559404,1.0
Week 6 (2022),2/7/2022,Vale of Glamorgan,51.4092,3.489,6.685714286,1021.4785714999998,25.342556534999996,1.0
Week 6 (2022),2/7/2022,West Lancashire,53.583,2.833,6.971428571,1018.042857,25.342556534999996,1.0
Week 7 (2022),2/14/2022,Carlisle,54.8925,2.9329,10.12843166,1015.098261,19.80559404,2.0
Week 7 (2022),2/14/2022,Highlands,57.12,4.71,5.507142857499998,1021.4785714999998,14.07857143,1.0
Week 7 (2022),2/14/2022,Canterbury City Council,51.2798,1.0837,8.471428571,1008.8499995000002,15.88571429,1.0
Week 7 (2022),2/14/2022,Leicester City Council,52.6369,1.1398,7.714285714,1008.8499995000002,25.342556534999996,1.0
Week 7 (2022),2/14/2022,South Tyneside,54.97,1.43,10.12843166,1015.098261,19.80559404,1.0
Week 7 (2022),2/14/2022,Ashfield,53.116,1.266,10.12843166,1015.098261,19.80559404,2.0
Week 7 (2022),2/14/2022,East Staffordshire Borough,52.8071,1.6263,7.585714286,1008.8499995000002,25.342556534999996,1.0
Week 7 (2022),2/14/2022,Moray,57.6497,3.3185,10.12843166,1015.098261,19.80559404,1.0
Week 7 (2022),2/14/2022,Clackmannanshire,56.15,3.75,10.12843166,1015.098261,19.80559404,1.0
Week 7 (2022),2/14/2022,North Tyneside,55.03,1.48,10.12843166,1015.098261,19.80559404,1.0
Week 7 (2022),2/14/2022,Vale of Glamorgan,51.4092,3.489,8.457142857,1008.8499995000002,25.342556534999996,1.0
Week 7 (2022),2/14/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,3.5
Week 7 (2022),2/14/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,1.0
Week 7 (2022),2/14/2022,Highlands,57.12,4.71,5.507142857499998,1021.4785714999998,14.07857143,1.0
Week 7 (2022),2/14/2022,Stroud,51.745,2.2175,10.12843166,1015.098261,19.80559404,1.0
Week 8 (2022),2/21/2022,Richmondshire,54.4,1.7333,10.12843166,1015.098261,19.80559404,1.0
Week 8 (2022),2/21/2022,Borough Council of Kings Lynn and West Norfolk,52.75,0.4,5.642857143,1018.1,23.72857143,1.0
Week 8 (2022),2/21/2022,Angus,56.7,2.9,5.857142857,1009.528571,25.342556534999996,1.0
Week 8 (2022),2/21/2022,Dumfries and Galloway,55.07,3.605,10.12843166,1015.098261,19.80559404,1.0
Week 8 (2022),2/21/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,3.0
Week 8 (2022),2/21/2022,Argyll and Bute,56.4,5.47,10.12843166,1015.098261,19.80559404,1.0
Week 8 (2022),2/21/2022,Ashfield,53.116,1.266,10.12843166,1015.098261,19.80559404,3.5
Week 8 (2022),2/21/2022,Carlisle,54.8925,2.9329,10.12843166,1015.098261,19.80559404,2.0
Week 8 (2022),2/21/2022,City of Edinburgh,55.9533,3.1883,10.12843166,1015.098261,19.80559404,1.0
Week 8 (2022),2/21/2022,East Dunbartonshire,55.939,4.2065,10.12843166,1015.098261,19.80559404,1.0
Week 8 (2022),2/21/2022,Fife,56.2081,3.149,10.12843166,1015.098261,19.80559404,2.0
Week 8 (2022),2/21/2022,Forest of Dean District,51.8333,2.55,10.12843166,1015.098261,19.80559404,1.0
Week 8 (2022),2/21/2022,High Peak Borough,53.33,1.87,10.12843166,1015.098261,19.80559404,1.0
Week 8 (2022),2/21/2022,Highlands,57.12,4.71,5.507142857499998,1021.4785714999998,14.07857143,3.0
Week 8 (2022),2/21/2022,Moray,57.6497,3.3185,10.12843166,1015.098261,19.80559404,1.0
Week 8 (2022),2/21/2022,North Northamptonshire,52.4,0.7,5.985714286,1018.171429,21.47142857,1.0
Week 8 (2022),2/21/2022,Nottingham City Council,51.752,1.2577,10.12843166,1015.098261,19.80559404,2.0
Week 8 (2022),2/21/2022,Perth and Kinross,56.3952,3.4314,5.857142857,1009.528571,25.342556534999996,1.0
Week 8 (2022),2/21/2022,Scarborough Borough,54.2831,0.3994,10.12843166,1015.098261,19.80559404,1.0
Week 8 (2022),2/21/2022,Vale of Glamorgan,51.4092,3.489,6.928571429,1020.257143,25.342556534999996,3.0
Week 8 (2022),2/21/2022,West Lancashire,53.583,2.833,6.5,1015.614286,25.342556534999996,1.0
Week 8 (2022),2/21/2022,West Lothian,55.9,3.5667,10.12843166,1015.098261,19.80559404,1.0
Week 8 (2022),2/21/2022,Wirral,53.3771,3.0962,6.585714286,1016.8,25.342556534999996,1.0
Week 9 (2022),2/28/2022,Doncaster,53.5228,1.1287,10.12843166,1015.098261,19.80559404,1.0
Week 9 (2022),2/28/2022,Scottish Borders,55.5486,2.8414,10.12843166,1015.098261,19.80559404,1.0
Week 9 (2022),2/28/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,1.0
Week 9 (2022),2/28/2022,Northumberland,52.4,0.7,6.671428571,1021.4785714999998,13.72857143,1.0
Week 9 (2022),2/28/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,1.0
Week 9 (2022),2/28/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,3.0
Week 9 (2022),2/28/2022,Ceredigion,52.4,4.083,5.507142857499998,1021.4785714999998,21.18571429,2.0
Week 9 (2022),2/28/2022,Cheshire,53.2,2.5,10.12843166,1015.098261,19.80559404,1.0
Week 9 (2022),2/28/2022,Cheshire,53.2,2.5,10.12843166,1015.098261,19.80559404,1.0
Week 9 (2022),2/28/2022,City of Cardiff,51.4816,3.1791,5.757142857,1021.4785714999998,21.48571429,1.0
Week 9 (2022),2/28/2022,Doncaster,53.5228,1.1287,10.12843166,1015.098261,19.80559404,1.0
Week 9 (2022),2/28/2022,East Dunbartonshire,55.939,4.2065,10.12843166,1015.098261,19.80559404,1.0
Week 9 (2022),2/28/2022,Fife,56.2081,3.149,10.12843166,1015.098261,19.80559404,1.0
Week 9 (2022),2/28/2022,Gedling Borough,52.9743,1.09,10.12843166,1015.098261,19.80559404,2.0
Week 9 (2022),2/28/2022,Isle of Wight,50.6938,1.3047,7.185714286,1021.4785714999998,14.02857143,1.0
Week 9 (2022),2/28/2022,Newcastle City Council,54.9784,1.6174,10.12843166,1015.098261,19.80559404,1.0
Week 9 (2022),2/28/2022,North Lanarkshire,55.866,3.98,10.12843166,1015.098261,19.80559404,1.0
Week 9 (2022),2/28/2022,Ryedale District Council,54.2167,0.7667,10.12843166,1015.098261,19.80559404,1.0
Week 9 (2022),2/28/2022,Scottish Borders,55.5486,2.8414,10.12843166,1015.098261,19.80559404,1.0
Week 9 (2022),2/28/2022,South Lanarkshire,55.6622,3.7678,5.742857143,1021.4785714999998,25.342556534999996,1.0
Week 9 (2022),2/28/2022,Vale of Glamorgan,51.4092,3.489,6.014285714,1021.4785714999998,16.5,1.0
Week 10 (2022),3/7/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,1.0
Week 10 (2022),3/7/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,3.5
Week 10 (2022),3/7/2022,Angus,56.7,2.9,6.0,1017.657143,25.342556534999996,3.0
Week 10 (2022),3/7/2022,City of Cardiff,51.4816,3.1791,7.828571429,1017.557143,25.342556534999996,1.0
Week 10 (2022),3/7/2022,City of Edinburgh,55.9533,3.1883,10.12843166,1015.098261,19.80559404,1.0
Week 10 (2022),3/7/2022,Dumfries and Galloway,55.07,3.605,10.12843166,1015.098261,19.80559404,2.0
Week 10 (2022),3/7/2022,East Dunbartonshire,55.939,4.2065,10.12843166,1015.098261,19.80559404,1.0
Week 10 (2022),3/7/2022,Fife,56.2081,3.149,10.12843166,1015.098261,19.80559404,1.0
Week 10 (2022),3/7/2022,Herefordshire,52.0765,2.6544,10.12843166,1015.098261,19.80559404,3.0
Week 10 (2022),3/7/2022,Perth and Kinross,56.3952,3.4314,6.0,1017.657143,25.342556534999996,2.0
Week 10 (2022),3/7/2022,Scottish Borders,55.5486,2.8414,10.12843166,1015.098261,19.80559404,1.0
Week 10 (2022),3/7/2022,South Lanarkshire,55.6622,3.7678,6.942857143,1018.5,25.342556534999996,1.0
Week 10 (2022),3/7/2022,Vale of Glamorgan,51.4092,3.489,8.042857143,1017.528571,25.342556534999996,1.0
Week 10 (2022),3/7/2022,West Lothian,55.9,3.5667,10.12843166,1015.098261,19.80559404,1.0
Week 10 (2022),3/7/2022,City of Cardiff,51.4816,3.1791,7.828571429,1017.557143,25.342556534999996,1.0
Week 10 (2022),3/7/2022,West Lancashire,53.583,2.833,7.328571429,1017.314286,25.342556534999996,1.0
Week 10 (2022),3/7/2022,Glasgow,55.8642,4.2518,10.12843166,1015.098261,19.80559404,1.0
Week 10 (2022),3/7/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,1.0
Week 11 (2022),3/14/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,3.5
Week 11 (2022),3/14/2022,Argyll and Bute,56.4,5.47,10.12843166,1015.098261,19.80559404,2.0
Week 11 (2022),3/14/2022,Cheshire,53.2,2.5,10.12843166,1015.098261,19.80559404,2.0
Week 11 (2022),3/14/2022,Erewash Borough,52.96,1.32,10.12843166,1015.098261,19.80559404,1.0
Week 11 (2022),3/14/2022,Essex,51.776,0.179,8.042857143,1021.4785714999998,14.18571429,1.0
Week 11 (2022),3/14/2022,Fife,56.2081,3.149,10.12843166,1015.098261,19.80559404,1.0
Week 11 (2022),3/14/2022,Flintshire,53.2,3.15,7.514285714,1021.4785714999998,25.342556534999996,1.0
Week 11 (2022),3/14/2022,Inverclyde,55.94,4.75,10.12843166,1015.098261,19.80559404,1.0
Week 11 (2022),3/14/2022,Lancaster,54.05,2.8,7.557142857,1021.4785714999998,25.342556534999996,1.0
Week 11 (2022),3/14/2022,Moray,57.6497,3.3185,10.12843166,1015.098261,19.80559404,1.0
Week 11 (2022),3/14/2022,Sedgemoor District,51.2176,2.9962,7.2,1021.4785714999998,15.05714286,1.0
Week 11 (2022),3/14/2022,West Lancashire,53.583,2.833,7.557142857,1021.4785714999998,25.342556534999996,1.0
Week 11 (2022),3/14/2022,West Lothian,55.9,3.5667,10.12843166,1015.098261,19.80559404,1.0
Week 11 (2022),3/14/2022,Wigan Metropolitan Borough,53.545,2.637,10.12843166,1015.098261,19.80559404,1.0
Week 11 (2022),3/14/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,3.0
Week 11 (2022),3/14/2022,Denbighshire,53.183,3.416,7.514285714,1021.4785714999998,25.342556534999996,1.0
Week 11 (2022),3/14/2022,Western Isles,57.75,6.0785,5.507142857499998,1021.4785714999998,24.77142857,1.0
Week 12 (2022),3/21/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,1.0
Week 12 (2022),3/21/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,3.5
Week 12 (2022),3/21/2022,Ashfield,53.116,1.266,10.12843166,1015.098261,19.80559404,3.5
Week 12 (2022),3/21/2022,Barnsley,53.5526,1.4797,10.12843166,1015.098261,19.80559404,1.0
Week 12 (2022),3/21/2022,Fife,56.2081,3.149,10.12843166,1015.098261,19.80559404,1.0
Week 12 (2022),3/21/2022,Moray,57.6497,3.3185,10.12843166,1015.098261,19.80559404,2.0
Week 12 (2022),3/21/2022,Orkney,59.0,3.0,7.733333333,1015.098261,25.342556534999996,1.0
Week 12 (2022),3/21/2022,Ryedale District Council,54.2167,0.7667,10.12843166,1015.098261,19.80559404,1.0
Week 12 (2022),3/21/2022,South Lanarkshire,55.6622,3.7678,7.114285714,1021.4785714999998,16.54285714,1.0
Week 12 (2022),3/21/2022,Vale of Glamorgan,51.4092,3.489,10.72857143,1021.4785714999998,13.11428571,1.0
Week 12 (2022),3/21/2022,Powys,52.29,3.42,9.257142857,1021.4785714999998,16.24285714,1.0
Week 12 (2022),3/21/2022,Cheshire,53.2,2.5,10.12843166,1015.098261,19.80559404,1.0
Week 12 (2022),3/21/2022,Arun ,50.825,0.5536,10.61428571,1021.4785714999998,10.577323215000003,1.0
Week 13 (2022),3/28/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,3.5
Week 13 (2022),3/28/2022,Arun ,50.825,0.5536,6.142857143,1015.457143,11.71428571,1.0
Week 13 (2022),3/28/2022,Cheshire,53.2,2.5,10.12843166,1015.098261,19.80559404,3.5
Week 13 (2022),3/28/2022,Cheshire,53.2,2.5,10.12843166,1015.098261,19.80559404,1.0
Week 13 (2022),3/28/2022,City of Cardiff,51.4816,3.1791,6.271428571,1014.014286,25.342556534999996,1.0
Week 13 (2022),3/28/2022,City of Edinburgh,55.9533,3.1883,10.12843166,1015.098261,19.80559404,1.0
Week 13 (2022),3/28/2022,East Dunbartonshire,55.939,4.2065,10.12843166,1015.098261,19.80559404,1.0
Week 13 (2022),3/28/2022,Essex,51.776,0.179,5.507142857499998,1016.0,13.18571429,3.5
Week 13 (2022),3/28/2022,Fife,56.2081,3.149,10.12843166,1015.098261,19.80559404,2.0
Week 13 (2022),3/28/2022,Highlands,57.12,4.71,5.507142857499998,1021.4785714999998,14.07857143,3.5
Week 13 (2022),3/28/2022,Moray,57.6497,3.3185,10.12843166,1015.098261,19.80559404,1.0
Week 13 (2022),3/28/2022,North Lanarkshire,55.866,3.98,10.12843166,1015.098261,19.80559404,1.0
Week 13 (2022),3/28/2022,Perth and Kinross,56.3952,3.4314,5.507142857499998,1017.342857,20.7,1.0
Week 13 (2022),3/28/2022,South Lanarkshire,55.6622,3.7678,5.507142857499998,1016.942857,22.37142857,1.0
Week 13 (2022),3/28/2022,Bracknell Forest,51.416,0.749,5.507142857499998,1015.6,14.1,1.0
Week 13 (2022),3/28/2022,Leeds,53.8008,1.5491,10.12843166,1015.098261,19.80559404,1.0
Week 13 (2022),3/28/2022,Highlands,57.12,4.71,5.507142857499998,1021.4785714999998,14.07857143,1.0
Week 13 (2022),3/28/2022,North Lanarkshire,55.866,3.98,10.12843166,1015.098261,19.80559404,1.0
Week 14 (2022),4/4/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,3.5
Week 14 (2022),4/4/2022,Birmingham City,52.4862,1.8904,8.414285714,1008.8499995000002,23.08571429,2.0
Week 14 (2022),4/4/2022,Borough Council of Kings Lynn and West Norfolk,52.75,0.4,7.814285714,1008.8499995000002,23.87142857,2.0
Week 14 (2022),4/4/2022,East Devon,50.75,3.25,8.2,1008.8499995000002,19.34285714,3.0
Week 14 (2022),4/4/2022,Essex,51.776,0.179,8.128571429,1008.8499995000002,18.18571429,1.0
Week 14 (2022),4/4/2022,Glasgow,55.8642,4.2518,10.12843166,1015.098261,19.80559404,1.0
Week 14 (2022),4/4/2022,Halton Borough,53.34,2.73,10.12843166,1015.098261,19.80559404,1.0
Week 14 (2022),4/4/2022,Highlands,57.12,4.71,5.507142857499998,1021.4785714999998,14.07857143,3.5
Week 14 (2022),4/4/2022,Leeds,53.8008,1.5491,10.12843166,1015.098261,19.80559404,2.0
Week 14 (2022),4/4/2022,London Borough of Richmond upon Thames,51.4425,0.3083,9.642857143,1008.8499995000002,20.02857143,1.0
Week 14 (2022),4/4/2022,Moray,57.6497,3.3185,10.12843166,1015.098261,19.80559404,3.5
Week 14 (2022),4/4/2022,Newark and Sherwood,53.083,0.8,10.12843166,1015.098261,19.80559404,3.0
Week 14 (2022),4/4/2022,Powys,52.29,3.42,8.185714286,1008.8499995000002,25.342556534999996,3.5
Week 14 (2022),4/4/2022,St Helens Council,53.4563,2.7371,10.12843166,1015.098261,19.80559404,1.0
Week 14 (2022),4/4/2022,Stroud,51.745,2.2175,10.12843166,1015.098261,19.80559404,1.0
Week 14 (2022),4/4/2022,Tewkesbury Borough,51.995,2.1628,10.12843166,1015.098261,19.80559404,1.0
Week 14 (2022),4/4/2022,Torbay Council,50.4619,3.5253,7.385714286,1008.8499995000002,19.85714286,1.0
Week 14 (2022),4/4/2022,Vale of Glamorgan,51.4092,3.489,8.128571429,1008.8499995000002,25.342556534999996,1.0
Week 14 (2022),4/4/2022,Wychavon,52.2,1.98,10.12843166,1015.098261,19.80559404,3.0
Week 14 (2022),4/4/2022,East Devon,50.75,3.25,8.2,1008.8499995000002,19.34285714,1.0
Week 15 (2022),4/11/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,1.0
Week 15 (2022),4/11/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,2.0
Week 15 (2022),4/11/2022,City of Bradford,53.795,1.7594,10.12843166,1015.098261,19.80559404,1.0
Week 15 (2022),4/11/2022,Clackmannanshire,56.15,3.75,10.12843166,1015.098261,19.80559404,1.0
Week 15 (2022),4/11/2022,East Dunbartonshire,55.939,4.2065,10.12843166,1015.098261,19.80559404,1.0
Week 15 (2022),4/11/2022,Herefordshire,52.0765,2.6544,10.12843166,1015.098261,19.80559404,1.0
Week 15 (2022),4/11/2022,Mid Devon,50.9,3.48,12.5,1020.414286,10.577323215000003,2.0
Week 15 (2022),4/11/2022,Moray,57.6497,3.3185,10.12843166,1015.098261,19.80559404,3.5
Week 15 (2022),4/11/2022,Newark and Sherwood,53.083,0.8,10.12843166,1015.098261,19.80559404,3.5
Week 15 (2022),4/11/2022,Scottish Borders,55.5486,2.8414,10.12843166,1015.098261,19.80559404,1.0
Week 15 (2022),4/11/2022,South Tyneside,54.97,1.43,10.12843166,1015.098261,19.80559404,2.0
Week 16 (2022),4/18/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,3.5
Week 16 (2022),4/18/2022,East Dunbartonshire,55.939,4.2065,10.12843166,1015.098261,19.80559404,1.0
Week 16 (2022),4/18/2022,Highlands,57.12,4.71,5.507142857499998,1021.4785714999998,14.07857143,2.0
Week 16 (2022),4/18/2022,Moray,57.6497,3.3185,10.12843166,1015.098261,19.80559404,1.0
Week 16 (2022),4/18/2022,Newark and Sherwood,53.083,0.8,10.12843166,1015.098261,19.80559404,1.0
Week 16 (2022),4/18/2022,Vale of Glamorgan,51.4092,3.489,12.44285714,1010.842857,22.08571429,2.0
Week 17 (2022),4/25/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,3.5
Week 17 (2022),4/25/2022,Amber Valley,53.058,1.4811,10.12843166,1015.098261,19.80559404,1.0
Week 17 (2022),4/25/2022,Clackmannanshire,56.15,3.75,10.12843166,1015.098261,19.80559404,1.0
Week 17 (2022),4/25/2022,East Devon,50.75,3.25,9.714285714,1021.4785714999998,12.0,1.0
Week 17 (2022),4/25/2022,Highlands,57.12,4.71,5.507142857499998,1021.4785714999998,14.07857143,1.0
Week 17 (2022),4/25/2022,Mid Devon,50.9,3.48,9.571428571,1021.4785714999998,10.577323215000003,3.5
Week 17 (2022),4/25/2022,Moray,57.6497,3.3185,10.12843166,1015.098261,19.80559404,1.0
Week 17 (2022),4/25/2022,Newark and Sherwood,53.083,0.8,10.12843166,1015.098261,19.80559404,3.0
Week 17 (2022),4/25/2022,Nottinghamshire,53.1,1.0,10.12843166,1015.098261,19.80559404,3.5
Week 17 (2022),4/25/2022,Perth and Kinross,56.3952,3.4314,7.371428571,1021.4785714999998,20.41428571,1.0
Week 17 (2022),4/25/2022,Shetland Islands,59.47095,1.149,10.12843166,1015.098261,19.80559404,3.5
Week 17 (2022),4/25/2022,South Staffordshire,52.6667,2.1833,8.957142857,1021.4785714999998,13.62857143,1.0
Week 17 (2022),4/25/2022,Sunderland,54.9069,1.3838,10.12843166,1015.098261,19.80559404,1.0
Week 17 (2022),4/25/2022,Swindon,51.56,1.78,10.12843166,1015.098261,19.80559404,1.0
Week 17 (2022),4/25/2022,Fife,56.2081,3.149,10.12843166,1015.098261,19.80559404,1.0
Week 17 (2022),4/25/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,1.0
Week 17 (2022),4/25/2022,Newark and Sherwood,53.083,0.8,10.12843166,1015.098261,19.80559404,1.0
Week 17 (2022),4/25/2022,Highlands,57.12,4.71,5.507142857499998,1021.4785714999998,14.07857143,1.0
Week 18 (2022),5/2/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,1.0
Week 18 (2022),5/2/2022,Amber Valley,53.058,1.4811,10.12843166,1015.098261,19.80559404,2.0
Week 18 (2022),5/2/2022,East Cambridgeshire,50.75,3.25,12.91428571,1021.4785714999998,10.577323215000003,1.0
Week 18 (2022),5/2/2022,East Riding of Yorkshire,53.833,0.433,10.12843166,1015.098261,19.80559404,1.0
Week 18 (2022),5/2/2022,Fife,56.2081,3.149,10.12843166,1015.098261,19.80559404,2.0
Week 18 (2022),5/2/2022,Moray,57.6497,3.3185,10.12843166,1015.098261,19.80559404,1.0
Week 18 (2022),5/2/2022,Newark and Sherwood,53.083,0.8,10.12843166,1015.098261,19.80559404,3.5
Week 19 (2022),5/9/2022,Arun ,50.825,0.5536,13.2,1018.485714,10.577323215000003,1.0
Week 19 (2022),5/9/2022,Conwy,53.28,3.83,11.74285714,1016.971429,25.342556534999996,1.0
Week 19 (2022),5/9/2022,Highlands,57.12,4.71,5.507142857499998,1021.4785714999998,14.07857143,3.5
Week 19 (2022),5/9/2022,Mid Devon,50.9,3.48,13.335714285500002,1018.814286,11.02857143,3.5
Week 19 (2022),5/9/2022,Moray,57.6497,3.3185,10.12843166,1015.098261,19.80559404,2.0
Week 19 (2022),5/9/2022,Stirling,56.119,3.9369,10.1,1015.098261,25.342556534999996,2.0
Week 19 (2022),5/9/2022,Stratford-on-Avon District Council,52.1917,1.707,10.12843166,1015.098261,19.80559404,1.0
Week 20 (2022),5/16/2022,Newark and Sherwood,53.083,0.8,10.12843166,1015.098261,19.80559404,3.0
Week 20 (2022),5/16/2022,Perth and Kinross,56.3952,3.4314,10.58571429,1015.971429,23.2,2.0
Week 20 (2022),5/16/2022,Shetland Islands,59.47095,1.149,10.12843166,1015.098261,19.80559404,3.0
Week 21 (2022),5/23/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,3.5
Week 21 (2022),5/23/2022,Mansfield,53.1439,1.196,10.12843166,1015.098261,19.80559404,1.0
Week 21 (2022),5/23/2022,Orkney Islands,59.0,3.0,10.67142857,1015.098261,25.342556534999996,1.0
Week 22 (2022),5/30/2022,North Warwickshire,52.57,1.61,12.68571429,1019.057143,16.5,1.0
Week 22 (2022),5/30/2022,Western Isles,57.75,6.0785,12.15714286,1015.328571,21.64285714,3.0
Week 23 (2022),6/6/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,3.5
Week 23 (2022),6/6/2022,Highlands,57.12,4.71,5.507142857499998,1021.4785714999998,14.07857143,1.0
Week 23 (2022),6/6/2022,Moray,57.6497,3.3185,10.12843166,1015.098261,19.80559404,2.0
Week 23 (2022),6/6/2022,North West Leicestershire,52.75,1.42,13.335714285500002,1014.385714,15.57142857,1.0
Week 23 (2022),6/6/2022,Orkney Islands,59.0,3.0,12.04285714,1015.098261,25.342556534999996,3.5
Week 23 (2022),6/6/2022,Shetland Islands,59.47095,1.149,10.12843166,1015.098261,19.80559404,1.0
Week 23 (2022),6/6/2022,Rother District Council,50.9156,0.4662,13.335714285500002,1015.307143,10.577323215000003,1.0
Week 23 (2022),6/6/2022,Rother District Council,50.9156,0.4662,13.335714285500002,1015.307143,10.577323215000003,1.0
Week 23 (2022),6/6/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,2.0
Week 23 (2022),6/6/2022,Highlands,57.12,4.71,5.507142857499998,1021.4785714999998,14.07857143,1.0
Week 23 (2022),6/6/2022,Rother District Council,50.9156,0.4662,13.335714285500002,1015.307143,10.577323215000003,1.0
Week 24 (2022),6/13/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,3.5
Week 24 (2022),6/13/2022,Aberdeen,57.1497,2.0943,10.12843166,1015.098261,19.80559404,3.5
Week 24 (2022),6/13/2022,Angus,56.7,2.9,12.38571429,1017.085714,21.1,3.5
Week 24 (2022),6/13/2022,Arun ,50.825,0.5536,13.335714285500002,1018.9,10.577323215000003,1.0
Week 24 (2022),6/13/2022,Brighton and Hove City Council,50.8225,0.1372,13.335714285500002,1019.757143,10.577323215000003,3.0
Week 24 (2022),6/13/2022,City of Edinburgh,55.9533,3.1883,10.12843166,1015.098261,19.80559404,2.0
Week 24 (2022),6/13/2022,Dover,51.129,1.308,13.335714285500002,1019.871429,16.51428571,3.5
Week 24 (2022),6/13/2022,East Lothian,55.95,2.77,10.12843166,1015.098261,19.80559404,3.5
Week 24 (2022),6/13/2022,East Suffolk District Council,52.24,1.4,13.335714285500002,1019.614286,12.28571429,3.0
Week 24 (2022),6/13/2022,Fife,56.2081,3.149,10.12843166,1015.098261,19.80559404,3.5
Week 24 (2022),6/13/2022,Hartlepool Borough Council,54.6861,1.2125,13.335714285500002,1016.022857,10.577323215000003,3.5
Week 24 (2022),6/13/2022,Highlands,57.12,4.71,5.507142857499998,1021.4785714999998,14.07857143,3.5
Week 24 (2022),6/13/2022,Northumberland,52.4,0.7,13.335714285500002,1019.385714,10.577323215000003,3.5
Week 24 (2022),6/13/2022,Orkney,59.0,3.0,12.94285714,1015.098261,25.342556534999996,3.0
Week 24 (2022),6/13/2022,Redcar and Cleveland Borough,54.615,1.0565,10.12843166,1015.098261,19.80559404,2.0
Week 24 (2022),6/13/2022,Rother District Council,50.9156,0.4662,13.335714285500002,1018.9,10.577323215000003,3.5
Week 24 (2022),6/13/2022,Scottish Borders,55.5486,2.8414,10.12843166,1015.098261,19.80559404,1.0
Week 24 (2022),6/13/2022,Shetland Islands,59.47095,1.149,10.12843166,1015.098261,19.80559404,3.5
Week 24 (2022),6/13/2022,Western Isles,57.75,6.0785,12.55714286,1015.171429,25.05714286,3.5
Week 24 (2022),6/13/2022,Torridge ,50.95,4.2,13.335714285500002,1019.442857,10.577323215000003,1.0
